QualifyID;RaceID;DriverID;ConstructorID;Position;Q1_Lap_Time;Q2_Lap_Time;Q3_Lap_Time
5450;880;814;10;9;105.601;96.901;89.305
5451;880;18;1;10;104.688;96.644;90.357
5452;880;807;15;11;105.93;98.067;
5453;880;16;10;12;107.33;98.134;
5454;880;818;5;13;104.871;98.778;
5455;880;817;5;14;106.45;99.042;
5456;880;815;1;15;104.4;99.9;
5457;880;822;3;16;107.328;100.29;
5458;880;813;3;17;107.614;;
5459;880;821;15;18;107.776;;
5460;880;824;206;19;108.147;;
5461;880;820;206;20;108.909;;
5462;880;823;207;21;109.519;;
5463;880;819;207;22;110.626;;
5464;881;20;9;1;97.899;97.245;109.674
5465;881;13;6;2;97.712;96.874;110.587
5466;881;4;6;3;97.314;96.877;110.727
5467;881;1;131;4;97.513;96.517;111.699
5468;881;17;9;5;97.619;96.449;112.244
5469;881;3;131;6;97.239;96.19;112.519
5470;881;8;208;7;96.959;96.64;112.97
5471;881;18;1;8;97.487;97.117;113.175
5472;881;16;10;9;96.809;96.834;113.439
5473;881;815;1;10;97.702;97.342;114.136
5474;881;154;208;11;97.363;97.636;
5475;881;807;15;12;97.931;98.125;
5476;881;817;5;13;97.722;98.822;
5477;881;821;15;14;97.707;99.221;
5478;881;814;10;15;97.493;104.509;
5479;881;813;3;16;97.867;;
5480;881;818;5;17;98.157;;
5481;881;822;3;18;98.207;;
5482;881;824;206;19;98.434;;
5483;881;819;207;20;99.314;;
5484;881;820;206;21;99.672;;
5485;881;823;207;22;99.932;;
5486;882;1;131;1;95.793;95.078;94.484
5487;882;8;208;2;97.046;95.659;94.761
5488;882;4;6;3;96.253;95.148;94.788
5489;882;3;131;4;95.959;95.537;94.861
5490;882;13;6;5;95.972;95.403;94.933
5491;882;154;208;6;96.929;96.065;95.364
5492;882;817;5;7;96.993;96.258;95.998
5493;882;18;1;8;96.667;95.784;125.673
5494;882;20;9;9;96.537;95.343;
5495;882;807;15;10;96.985;96.261;
5496;882;814;10;11;97.478;96.287;
5497;882;815;1;12;96.952;96.314;
5498;882;16;10;13;97.349;96.405;
5499;882;17;9;14;96.148;96.679;
5500;882;813;3;15;97.281;97.139;
5501;882;818;5;16;97.508;97.199;
5502;882;822;3;17;97.769;;
5503;882;821;15;18;97.99;;
5504;882;824;206;19;98.78;;
5505;882;820;206;20;99.537;;
5506;882;819;207;21;99.614;;
5507;882;823;207;22;99.66;;
5508;883;3;131;1;93.364;92.867;92.33
5509;883;20;9;2;93.327;92.746;92.584
5510;883;4;6;3;92.878;93.316;92.667
5511;883;1;131;4;93.498;93.346;92.762
5512;883;17;9;5;93.966;93.098;93.078
5513;883;13;6;6;93.78;93.358;93.207
5514;883;814;10;7;93.762;93.335;93.235
5515;883;16;10;8;94.048;93.378;93.246
5516;883;8;208;9;93.827;93.146;93.327
5517;883;18;1;10;94.071;93.702;
5518;883;154;208;11;93.498;93.762;
5519;883;815;1;12;94.31;93.914;
5520;883;817;5;13;94.12;93.974;
5521;883;807;15;14;94.409;93.976;
5522;883;822;3;15;94.425;94.105;
5523;883;818;5;16;94.314;94.284;
5524;883;813;3;17;94.425;;
5525;883;821;15;18;94.73;;
5526;883;819;207;19;95.283;;
5527;883;824;206;20;96.178;;
5528;883;823;207;21;96.304;;
5529;883;820;206;22;96.476;;
5530;884;3;131;1;81.913;81.776;80.718
5531;884;1;131;2;81.728;81.001;80.972
5532;884;20;9;3;82.158;81.602;81.054
5533;884;8;208;4;82.21;81.676;81.177
5534;884;4;6;5;82.264;81.646;81.218
5535;884;13;6;6;82.492;81.978;81.219
5536;884;154;208;7;82.613;81.998;81.308
5537;884;17;9;8;82.342;81.718;81.57
5538;884;815;1;9;83.116;81.79;82.069
5539;884;814;10;10;82.663;82.019;82.233
5540;884;817;5;11;82.905;82.127;
5541;884;818;5;12;82.775;82.166;
5542;884;16;10;13;82.952;82.346;
5543;884;18;1;14;83.166;82.355;
5544;884;807;15;15;83.058;82.389;
5545;884;821;15;16;83.218;82.793;
5546;884;822;3;17;83.26;;
5547;884;813;3;18;83.318;;
5548;884;823;207;19;84.661;;
5549;884;824;206;20;84.713;;
5550;884;820;206;21;84.996;;
5551;884;819;207;22;85.07;;
5552;885;3;131;1;84.62;76.135;73.876
5553;885;1;131;2;83.779;76.265;73.967
5554;885;20;9;3;84.243;75.988;73.98
5555;885;17;9;4;85.352;77.322;74.181
5556;885;8;208;5;85.835;76.04;74.822
5557;885;4;6;6;83.712;76.51;74.824
5558;885;815;1;7;84.682;77.748;75.138
5559;885;16;10;8;85.108;77.261;75.383
5560;885;18;1;9;83.744;77.42;75.647
5561;885;818;5;10;83.699;77.623;75.703
5562;885;807;15;11;85.547;78.331;
5563;885;817;5;12;84.852;78.344;
5564;885;154;208;13;83.738;78.603;
5565;885;822;3;14;84.681;79.077;
5566;885;823;207;15;86.095;79.408;
5567;885;813;3;16;83.452;81.688;
5568;885;814;10;17;86.322;;
5569;885;819;207;18;86.633;;
5570;885;821;15;19;86.917;;
5571;885;820;206;20;87.303;;
5572;885;824;206;21;;;
5573;885;13;6;22;;;
5574;886;20;9;1;82.318;88.166;85.425
5575;886;1;131;2;83.801;87.649;85.512
5576;886;822;3;3;83.446;88.419;85.897
5577;886;3;131;4;83.84;88.42;86.008
5578;886;17;9;5;83.247;88.145;86.208
5579;886;4;6;6;83.224;88.788;86.504
5580;886;818;5;7;84.159;88.527;86.543
5581;886;16;10;8;84.551;88.799;87.348
5582;886;8;208;9;84.451;88.667;87.432
5583;886;817;5;10;84.77;89.359;87.946
5584;886;807;15;11;83.899;89.435;
5585;886;815;1;12;84.176;89.761;
5586;886;813;3;13;84.776;89.917;
5587;886;18;1;14;84.021;90.068;
5588;886;821;15;15;84.408;90.315;
5589;886;13;6;16;83.735;90.354;
5590;886;814;10;17;84.908;;
5591;886;819;207;18;85.626;;
5592;886;154;208;19;85.716;;
5593;886;824;206;20;86.508;;
5594;886;820;206;21;87.062;;
5595;886;823;207;22;87.11;;
5596;887;1;131;1;90.995;91.224;89.607
5597;887;3;131;2;91.355;91.028;90.059
5598;887;20;9;3;91.559;90.99;90.211
5599;887;17;9;4;91.605;91.002;90.22
5600;887;814;10;5;92.062;91.291;90.736
5601;887;817;5;6;92.097;91.182;90.757
5602;887;16;10;7;92.002;91.097;90.908
5603;887;154;208;8;91.466;91.53;90.955
5604;887;8;208;9;91.4;91.592;90.962
5605;887;4;6;10;92.266;91.387;90.979
5606;887;18;1;11;91.979;91.649;
5607;887;13;6;12;92.241;91.779;
5608;887;818;5;13;92.105;91.785;
5609;887;815;1;14;91.953;92.082;
5610;887;807;15;15;92.168;92.211;
5611;887;813;3;16;92.512;92.359;
5612;887;822;3;17;92.664;;
5613;887;821;15;18;92.666;;
5614;887;819;207;19;93.866;;
5615;887;824;206;20;94.108;;
5616;887;823;207;21;95.481;;
5617;887;820;206;22;95.858;;
5618;888;1;131;1;91.131;90.152;89.398
5619;888;20;9;2;91.269;89.992;89.501
5620;888;17;9;3;91.428;90.217;89.608
5621;888;8;208;4;90.676;89.852;89.892
5622;888;154;208;5;91.242;90.005;89.959
5623;888;817;5;6;91.081;90.223;90.528
5624;888;13;6;7;90.547;89.825;91.126
5625;888;4;6;8;90.709;89.962;91.209
5626;888;18;1;9;91.181;90.269;
5627;888;807;15;10;91.132;90.231;
5628;888;3;131;11;91.322;90.326;
5629;888;814;10;12;91.322;90.697;
5630;888;815;1;13;91.498;90.933;
5631;888;821;15;14;91.681;91.01;
5632;888;16;10;15;91.32;91.01;
5633;888;818;5;16;91.629;91.104;
5634;888;822;3;17;91.693;;
5635;888;813;3;18;91.707;;
5636;888;819;207;19;92.937;;
5637;888;824;206;20;93.063;;
5638;888;823;207;21;93.734;;
5639;888;820;206;22;94.098;;
5640;890;1;131;1;80.363;79.862;79.388
5641;890;20;9;2;80.646;79.992;79.426
5642;890;154;208;3;80.447;80.101;79.595
5643;890;3;131;4;80.35;79.778;79.72
5644;890;4;6;5;80.652;80.183;79.791
5645;890;8;208;6;80.867;80.243;79.851
5646;890;13;6;7;81.004;80.46;79.929
5647;890;817;5;8;81.181;80.527;80.641
5648;890;815;1;9;81.612;80.545;82.398
5649;890;17;9;10;81.264;80.503;
5650;890;16;10;11;81.471;80.569;
5651;890;807;15;12;81.028;80.58;
5652;890;18;1;13;81.131;80.777;
5653;890;818;5;14;81.345;81.029;
5654;890;813;3;15;80.816;81.133;
5655;890;822;3;16;81.135;81.219;
5656;890;821;15;17;81.724;;
5657;890;814;10;18;82.043;;
5658;890;819;207;19;83.007;;
5659;890;823;207;20;83.333;;
5660;890;824;206;21;83.787;;
5661;890;820;206;22;83.997;;
5662;891;1;131;1;120.368;109.067;121.012
5663;891;20;9;2;121.863;108.646;121.2
5664;891;17;9;3;121.597;108.641;121.325
5665;891;3;131;4;121.099;108.552;122.251
5666;891;814;10;5;122.338;108.925;122.332
5667;891;18;1;6;121.301;108.641;123.075
5668;891;154;208;7;122.476;108.649;123.081
5669;891;8;208;8;121.151;108.296;123.39
5670;891;4;6;9;120.19;108.309;123.482
5671;891;13;6;10;121.462;109.02;124.059
5672;891;807;15;11;121.712;109.088;
5673;891;16;10;12;122.749;109.103;
5674;891;815;1;13;122.425;109.304;
5675;891;823;207;14;120.564;112.036;
5676;891;824;206;15;122.11;112.563;
5677;891;820;206;16;122.948;112.762;
5678;891;813;3;17;123.072;;
5679;891;818;5;18;123.3;;
5680;891;817;5;19;123.317;;
5681;891;822;3;20;123.432;;
5682;891;821;15;21;124.324;;
5683;891;819;207;22;127.384;;
5684;892;20;9;1;84.319;83.977;83.755
5685;892;17;9;2;84.923;84.263;83.968
5686;892;807;15;3;84.776;84.305;84.065
5687;892;13;6;4;84.95;84.479;84.132
5688;892;4;6;5;84.661;84.227;84.142
5689;892;3;131;6;84.527;84.393;84.192
5690;892;817;5;7;84.655;84.29;84.209
5691;892;815;1;8;84.635;84.592;84.502
5692;892;18;1;9;84.739;84.563;84.515
5693;892;818;5;10;84.63;84.575;88.05
5694;892;8;208;11;84.819;84.61;
5695;892;1;131;12;84.589;84.803;
5696;892;154;208;13;84.737;84.848;
5697;892;16;10;14;85.03;84.932;
5698;892;813;3;15;84.905;85.011;
5699;892;814;10;16;85.009;85.077;
5700;892;821;15;17;85.226;;
5701;892;822;3;18;85.291;;
5702;892;823;207;19;86.406;;
5703;892;819;207;20;86.563;;
5704;892;824;206;21;87.085;;
5705;892;820;206;22;87.48;;
5706;893;20;9;1;105.376;102.905;102.841
5707;893;3;131;2;105.208;103.892;102.932
5708;893;154;208;3;105.851;103.957;103.058
5709;893;17;9;4;105.271;103.272;103.152
5710;893;1;131;5;104.196;103.92;103.254
5711;893;13;6;6;105.658;104.376;103.89
5712;893;4;6;7;105.115;104.153;103.938
5713;893;18;1;8;105.009;104.497;104.282
5714;893;817;5;9;105.379;104.407;104.439
5715;893;821;15;10;105.483;104.245;
5716;893;807;15;11;105.381;104.555;
5717;893;818;5;12;105.657;104.588;
5718;893;8;208;13;105.522;104.658;
5719;893;815;1;14;105.164;104.752;
5720;893;16;10;15;105.96;105.185;
5721;893;822;3;16;105.982;105.388;
5722;893;814;10;17;106.121;;
5723;893;813;3;18;106.619;;
5724;893;819;207;19;108.111;;
5725;893;823;207;20;108.32;;
5726;893;824;206;21;108.83;;
5727;893;820;206;22;108.93;;
5728;894;20;9;1;98.683;97.569;97.202
5729;894;1;131;2;98.574;97.824;97.42
5730;894;17;9;3;99.138;97.84;97.464
5731;894;154;208;4;99.065;98.076;97.531
5732;894;3;131;5;98.418;98.031;97.679
5733;894;4;6;6;98.52;97.978;98.038
5734;894;13;6;7;98.884;98.295;98.223
5735;894;807;15;8;98.427;97.913;98.237
5736;894;821;15;9;98.725;98.327;98.405
5737;894;8;208;10;98.341;98.181;98.822
5738;894;815;1;11;99.049;98.362;
5739;894;18;1;12;98.882;98.365;
5740;894;817;5;13;98.525;98.417;
5741;894;16;10;14;98.988;98.431;
5742;894;814;10;15;99.185;98.718;
5743;894;818;5;16;99.075;98.781;
5744;894;822;3;17;99.47;;
5745;894;813;3;18;99.987;;
5746;894;819;207;19;100.864;;
5747;894;823;207;20;100.871;;
5748;894;824;206;21;101.169;;
5749;894;820;206;22;101.322;;
5750;895;17;9;1;92.271;91.513;90.915
5751;895;20;9;2;92.397;91.29;91.089
5752;895;1;131;3;92.34;91.636;91.253
5753;895;154;208;4;91.824;91.565;91.365
5754;895;13;6;5;91.994;91.668;91.378
5755;895;3;131;6;92.244;91.764;91.397
5756;895;807;15;7;92.465;91.848;91.644
5757;895;4;6;8;92.371;91.828;91.665
5758;895;8;208;9;92.377;91.662;91.684
5759;895;18;1;10;92.606;91.838;91.827
5760;895;815;1;11;92.718;91.989;
5761;895;814;10;12;92.286;91.992;
5762;895;822;3;13;92.613;92.013;
5763;895;821;15;14;92.673;92.063;
5764;895;813;3;15;92.875;92.093;
5765;895;817;5;16;92.804;92.485;
5766;895;16;10;17;92.89;;
5767;895;818;5;18;93.357;;
5768;895;820;206;19;94.32;;
5769;895;819;207;20;94.556;;
5770;895;823;207;21;94.879;;
5771;895;824;206;22;94.958;;
5772;896;20;9;1;85.943;84.568;84.119
5773;896;3;131;2;85.833;85.304;84.871
5774;896;1;131;3;85.802;85.259;84.941
5775;896;17;9;4;85.665;85.097;85.047
5776;896;13;6;5;85.793;85.389;85.201
5777;896;8;208;6;85.819;85.191;85.248
5778;896;807;15;7;85.883;85.339;85.334
5779;896;4;6;8;85.934;84.885;85.826
5780;896;815;1;9;86.107;85.365;86.153
5781;896;18;1;10;85.574;85.458;86.487
5782;896;817;5;11;85.673;85.519;
5783;896;814;10;12;85.908;85.711;
5784;896;16;10;13;86.164;85.74;
5785;896;818;5;14;86.155;85.798;
5786;896;822;3;15;86.178;86.134;
5787;896;821;15;16;86.057;86.366;
5788;896;154;208;17;86.577;;
5789;896;813;3;18;86.842;;
5790;896;824;206;19;86.97;;
5791;896;823;207;20;87.105;;
5792;896;819;207;21;87.487;;
5793;896;820;206;22;88.138;;
5794;897;17;9;1;101.568;100.575;99.957
5795;897;20;9;2;101.683;100.781;100.075
5796;897;3;131;3;101.42;100.473;100.419
5797;897;1;131;4;100.693;100.477;100.501
5798;897;8;208;5;101.276;100.971;100.542
5799;897;807;15;6;101.631;100.931;100.576
5800;897;154;208;7;101.447;100.948;100.997
5801;897;13;6;8;101.254;100.989;101.015
5802;897;815;1;9;101.687;100.812;101.068
5803;897;817;5;10;101.884;100.852;101.111
5804;897;4;6;11;101.397;101.093;
5805;897;814;10;12;101.676;101.133;
5806;897;18;1;13;101.817;101.2;
5807;897;818;5;14;101.692;101.279;
5808;897;813;3;15;101.365;101.395;
5809;897;822;3;16;101.862;101.447;
5810;897;821;15;17;101.999;;
5811;897;16;10;18;102.051;;
5812;897;823;207;19;103.252;;
5813;897;824;206;20;103.398;;
5814;897;819;207;21;103.528;;
5815;897;820;206;22;104.198;;
5816;898;20;9;1;98.516;97.065;96.338
5817;898;17;9;2;98.161;97.312;96.441
5818;898;154;208;3;98.676;97.523;97.155
5819;898;807;15;4;98.339;97.828;97.296
5820;898;1;131;5;97.959;97.854;97.345
5821;898;4;6;6;98.929;97.368;97.376
5822;898;815;1;7;98.367;98.04;97.452
5823;898;5;208;8;98.375;98.078;97.715
5824;898;822;3;9;97.821;97.439;97.836
5825;898;821;15;10;98.082;98.031;98.034
5826;898;817;5;11;98.882;98.131;
5827;898;814;10;12;98.894;98.139;
5828;898;18;1;13;98.588;98.217;
5829;898;3;131;14;98.743;98.364;
5830;898;13;6;15;99.094;98.592;
5831;898;818;5;16;98.88;98.696;
5832;898;16;10;17;99.25;;
5833;898;813;3;18;99.351;;
5834;898;823;207;19;100.491;;
5835;898;824;206;20;100.528;;
5836;898;819;207;21;100.596;;
5837;898;820;206;22;101.401;;
5838;899;20;9;1;85.381;86.42;86.479
5839;899;3;131;2;85.556;86.626;87.102
5840;899;4;6;3;86.656;86.59;87.539
5841;899;17;9;4;86.689;86.963;87.572
5842;899;1;131;5;85.342;86.698;87.677
5843;899;154;208;6;86.453;86.161;87.737
5844;899;817;5;7;87.209;87.078;88.052
5845;899;818;5;8;87.124;87.363;88.081
5846;899;13;6;9;86.817;87.049;88.109
5847;899;807;15;10;86.071;87.441;89.582
5848;899;5;208;11;86.266;87.456;
5849;899;814;10;12;86.275;87.798;
5850;899;822;3;13;86.79;87.954;
5851;899;815;1;14;86.741;88.269;
5852;899;18;1;15;86.398;88.308;
5853;899;16;10;16;86.874;88.586;
5854;899;813;3;17;87.367;;
5855;899;821;15;18;87.455;;
5856;899;819;207;19;87.843;;
5857;899;823;207;20;88.32;;
5858;899;824;206;21;88.366;;
5859;899;820;206;22;88.95;;
5860;900;1;131;1;91.699;102.89;104.231
5861;900;817;9;2;90.775;102.295;104.548
5862;900;3;131;3;92.564;102.264;104.595
5863;900;825;1;4;90.949;103.247;105.745
5864;900;4;6;5;91.388;102.805;105.819
5865;900;818;5;6;93.488;103.849;105.864
5866;900;807;10;7;93.893;103.658;106.03
5867;900;826;5;8;93.777;104.331;107.368
5868;900;13;3;9;91.228;104.242;108.079
5869;900;822;3;10;91.601;103.852;108.147
5870;900;18;1;11;91.396;104.437;
5871;900;8;6;12;92.439;104.494;
5872;900;20;9;13;91.931;104.688;
5873;900;16;15;14;93.673;105.655;
5874;900;155;207;15;94.274;105.867;
5875;900;815;10;16;94.141;107.293;
5876;900;820;206;17;94.293;;
5877;900;824;206;18;94.794;;
5878;900;821;15;19;95.117;;
5879;900;828;207;20;95.157;;
5880;900;154;208;21;96.993;;
5881;900;813;208;22;;;
5882;901;1;131;1;117.202;119.041;119.431
5883;901;20;9;2;117.654;119.399;119.486
5884;901;3;131;3;117.183;119.445;120.05
5885;901;4;6;4;118.889;121.356;120.175
5886;901;817;9;5;118.913;120.147;120.541
5887;901;8;6;6;119.257;121.532;121.218
5888;901;807;10;7;118.883;120.839;121.712
5889;901;825;1;8;120.356;122.094;122.213
5890;901;818;5;9;121.689;122.096;123.078
5891;901;18;1;10;120.889;121.81;124.053
5892;901;826;5;11;121.175;122.351;
5893;901;821;15;12;121.134;122.369;
5894;901;13;3;13;120.047;122.46;
5895;901;815;10;14;120.076;122.511;
5896;901;822;3;15;119.709;122.756;
5897;901;154;208;16;120.202;122.885;
5898;901;813;208;17;122.074;;
5899;901;16;15;18;122.131;;
5900;901;824;206;19;122.702;;
5901;901;155;207;20;123.595;;
5902;901;820;206;21;124.388;;
5903;901;828;207;22;124.407;;
5904;902;3;131;1;95.439;93.708;93.185
5905;902;1;131;2;95.323;93.872;93.464
5906;902;817;9;3;96.22;94.592;94.051
5907;902;822;3;4;94.934;94.842;94.247
5908;902;815;10;5;94.998;94.747;94.346
5909;902;8;6;6;95.234;94.925;94.368
5910;902;18;1;7;95.699;94.714;94.387
5911;902;13;3;8;95.085;94.842;94.511
5912;902;825;1;9;95.288;94.904;94.712
5913;902;4;6;10;95.251;94.723;94.992
5914;902;20;9;11;95.549;94.985;
5915;902;807;10;12;94.874;95.116;
5916;902;826;5;13;95.395;95.145;
5917;902;818;5;14;95.815;95.286;
5918;902;821;15;15;96.567;95.891;
5919;902;154;208;16;96.654;95.908;
5920;902;813;208;17;96.663;;
5921;902;16;15;18;96.84;;
5922;902;155;207;19;97.085;;
5923;902;824;206;20;97.31;;
5924;902;828;207;21;97.875;;
5925;902;820;206;22;97.913;;
5926;853;20;9;1;84.002;82.914;82.275
5927;853;1;1;2;83.976;83.172;82.725
5928;853;18;1;3;84.013;83.031;82.777
5929;853;4;6;4;84.134;83.342;82.841
5930;853;17;9;5;84.148;83.387;82.972
5931;853;13;6;6;84.523;83.681;83.188
5932;853;808;4;7;84.486;83.741;83.53
5933;853;30;131;8;85.108;83.671;83.777
5934;853;3;131;9;84.55;83.335;84.477
5935;853;811;4;10;84.914;84.157;
5936;853;814;10;11;84.574;84.163;
5937;853;16;10;12;84.595;84.209;
5938;853;22;3;13;84.975;84.648;
5939;853;813;3;14;84.798;84.726;
5940;853;815;15;15;85.113;84.845;
5941;853;67;5;16;85.164;84.932;
5942;853;155;15;17;84.879;85.065;
5943;853;153;5;18;85.334;;
5944;853;15;205;19;86.647;;
5945;853;5;205;20;87.184;;
5946;853;10;166;21;87.591;;
5947;853;816;166;22;87.609;;
5948;853;817;164;23;88.054;;
5949;853;24;164;24;88.231;;
5950;903;1;131;1;115.516;114.029;113.86
5951;903;817;9;2;116.641;115.302;114.455
5952;903;20;9;3;115.926;114.499;114.96
5953;903;3;131;4;116.058;115.294;115.143
5954;903;4;6;5;116.961;115.765;115.637
5955;903;13;3;6;116.85;116.757;116.147
5956;903;822;3;7;116.501;116.253;116.282
5957;903;807;10;8;115.913;116.847;116.366
5958;903;818;5;9;117.477;116.584;116.773
5959;903;154;208;10;118.411;116.407;117.079
5960;903;8;6;11;118.279;116.86;
5961;903;18;1;12;117.783;116.963;
5962;903;826;5;13;117.261;117.289;
5963;903;16;15;14;118.138;117.393;
5964;903;825;1;15;117.369;117.675;
5965;903;815;10;16;118.362;118.264;
5966;903;821;15;17;118.988;;
5967;903;155;207;18;119.26;;
5968;903;824;206;19;119.326;;
5969;903;828;207;20;120.646;;
5970;903;820;206;21;120.865;;
5971;903;813;208;22;;;
5972;904;1;131;1;87.238;86.21;85.232
5973;904;3;131;2;86.764;86.088;85.4
5974;904;817;9;3;88.053;86.613;86.285
5975;904;822;3;4;88.198;87.563;86.632
5976;904;154;208;5;88.472;87.258;86.96
5977;904;8;6;6;88.308;87.335;87.104
5978;904;4;6;7;88.329;87.602;87.14
5979;904;18;1;8;88.279;87.57;87.335
5980;904;13;3;9;88.061;87.016;87.402
5981;904;20;9;10;87.958;87.052;
5982;904;807;10;11;88.155;87.685;
5983;904;815;10;12;88.469;88.002;
5984;904;826;5;13;88.074;88.039;
5985;904;821;15;14;88.374;88.28;
5986;904;825;1;15;88.389;;
5987;904;818;5;16;88.194;;
5988;904;16;15;17;88.563;;
5989;904;820;206;18;89.586;;
5990;904;824;206;19;90.177;;
5991;904;828;207;20;90.312;;
5992;904;155;207;21;90.375;;
5993;904;813;208;22;;;
5994;905;3;131;1;77.678;76.465;75.989
5995;905;1;131;2;77.823;76.354;76.048
5996;905;817;9;3;77.9;77.233;76.384
5997;905;20;9;4;78.383;77.074;76.547
5998;905;4;6;5;77.853;77.2;76.686
5999;905;8;6;6;77.902;77.398;77.389
6000;905;818;5;7;77.557;77.657;77.54
6001;905;825;1;8;77.978;77.609;77.555
6002;905;826;5;9;78.616;77.594;78.09
6003;905;815;10;10;78.108;77.755;78.327
6004;905;807;10;11;78.432;77.846;
6005;905;18;1;12;77.89;77.988;
6006;905;822;3;13;78.407;78.082;
6007;905;154;208;14;78.335;78.196;
6008;905;813;208;15;78.585;78.356;
6009;905;13;3;16;78.209;;
6010;905;821;15;17;78.741;;
6011;905;16;15;18;78.745;;
6012;905;824;206;19;79.332;;
6013;905;820;206;20;79.928;;
6014;905;155;207;21;80.133;;
6015;905;828;207;22;81.732;;
6016;906;3;131;1;76.471;75.289;74.874
6017;906;1;131;2;75.75;75.054;74.953
6018;906;20;9;3;77.47;76.109;75.548
6019;906;822;3;4;76.772;75.806;75.55
6020;906;13;3;5;76.666;75.773;75.578
6021;906;817;9;6;77.113;75.897;75.589
6022;906;4;6;7;77.01;76.131;75.814
6023;906;818;5;8;77.178;76.255;76.162
6024;906;18;1;9;76.631;76.214;76.182
6025;906;8;6;10;77.013;76.245;76.214
6026;906;807;10;11;76.897;76.3;
6027;906;825;1;12;76.446;76.31;
6028;906;815;10;13;78.235;76.472;
6029;906;154;208;14;77.732;76.687;
6030;906;826;5;15;76.938;76.713;
6031;906;16;15;16;77.519;77.314;
6032;906;813;208;17;78.328;;
6033;906;820;206;18;78.348;;
6034;906;824;206;19;78.359;;
6035;906;155;207;20;79.278;;
6036;906;828;207;21;79.82;;
6037;906;821;15;22;;;
6038;907;13;3;1;70.292;69.239;68.759
6039;907;822;3;2;70.356;69.096;68.846
6040;907;3;131;3;69.695;68.974;68.944
6041;907;4;6;4;70.405;69.479;69.285
6042;907;817;9;5;70.395;69.638;69.466
6043;907;825;1;6;70.081;69.473;69.515
6044;907;826;5;7;69.678;69.49;69.619
6045;907;8;6;8;70.285;69.657;70.795
6046;907;1;131;9;69.514;69.092;
6047;907;807;10;10;70.389;69.624;
6048;907;815;10;11;70.124;69.754;
6049;907;18;1;12;70.252;69.78;
6050;907;20;9;13;70.63;69.801;
6051;907;813;208;14;70.821;69.939;
6052;907;818;5;15;70.161;70.073;
6053;907;154;208;16;70.461;70.642;
6054;907;16;15;17;70.825;;
6055;907;821;15;18;71.349;;
6056;907;824;206;19;71.412;;
6057;907;155;207;20;71.673;;
6058;907;820;206;21;71.775;;
6059;907;828;207;22;72.673;;
6060;908;3;131;1;100.38;95.179;95.766
6061;908;20;9;2;105.086;96.41;97.386
6062;908;18;1;3;104.425;96.579;98.2
6063;908;807;10;4;101.271;97.112;98.329
6064;908;825;1;5;102.507;97.37;98.417
6065;908;1;131;6;101.058;94.87;99.232
6066;908;815;10;7;102.146;97.35;100.457
6067;908;817;9;8;104.71;98.166;100.606
6068;908;826;5;9;101.032;96.813;100.707
6069;908;818;5;10;103.04;97.8;100.855
6070;908;154;208;11;103.121;98.496;
6071;908;824;206;12;101.169;98.709;
6072;908;820;206;13;102.082;99.8;
6073;908;821;15;14;103.285;100.912;
6074;908;813;208;15;103.892;104.018;
6075;908;16;15;16;102.603;;
6076;908;822;3;17;105.318;;
6077;908;13;3;18;105.695;;
6078;908;4;6;19;105.935;;
6079;908;8;6;20;106.684;;
6080;908;828;207;21;109.421;;
6081;908;155;207;22;109.625;;
6082;909;3;131;1;77.631;77.109;76.54
6083;909;822;3;2;78.215;77.353;76.759
6084;909;13;3;3;78.381;77.37;77.078
6085;909;825;1;4;78.26;77.788;77.214
6086;909;817;9;5;78.117;77.855;77.273
6087;909;20;9;6;78.194;77.646;77.577
6088;909;4;6;7;78.389;77.866;77.649
6089;909;826;5;8;78.53;78.103;77.965
6090;909;807;10;9;78.927;78.017;78.014
6091;909;815;10;10;78.916;78.161;78.035
6092;909;18;1;11;78.425;78.193;
6093;909;8;6;12;78.534;78.273;
6094;909;818;5;13;78.496;78.285;
6095;909;821;15;14;78.739;78.787;
6096;909;154;208;15;78.894;78.983;
6097;909;1;131;16;78.683;;
6098;909;16;15;17;79.142;;
6099;909;824;206;18;79.676;;
6100;909;813;208;19;80.195;;
6101;909;155;207;20;80.408;;
6102;909;820;206;21;80.489;;
6103;909;828;207;22;;;
6104;910;3;131;1;85.227;83.31;82.715
6105;910;20;9;2;85.662;83.606;83.201
6106;910;822;3;3;85.69;83.776;83.354
6107;910;817;9;4;85.495;83.676;83.391
6108;910;4;6;5;86.087;84.249;83.909
6109;910;13;3;6;86.592;84.03;84.223
6110;910;18;1;7;86.612;84.502;84.294
6111;910;818;5;8;84.941;84.637;84.72
6112;910;807;10;9;86.149;84.647;84.775
6113;910;825;1;10;86.578;84.585;
6114;910;826;5;11;85.361;84.706;
6115;910;16;15;12;86.027;85.136;
6116;910;815;10;13;85.91;85.211;
6117;910;821;15;14;85.709;85.26;
6118;910;154;208;15;86.136;85.337;
6119;910;824;206;16;86.728;87.419;
6120;910;8;6;17;86.792;;
6121;910;155;207;18;87.139;;
6122;910;820;206;19;87.819;;
6123;910;828;207;20;88.643;;
6124;910;1;131;21;;;
6125;910;813;208;22;;;
6126;911;3;131;1;127.13;126.723;125.591
6127;911;1;131;2;127.28;126.609;125.819
6128;911;20;9;3;130.105;128.868;127.717
6129;911;4;6;4;130.197;128.45;127.786
6130;911;817;9;5;130.089;128.989;127.911
6131;911;822;3;6;129.25;128.451;128.049
